月度,库房组,库房,物资编码,物资名称,计量单位,期初库存,入库,出库,期末库存,当前库存,虚拟库存,在途
202605,产成品类库,成品库,VL1-1703A4-001-31,VL1中纵梁,个,26.0,0.0,0.0,26.0,26.0,26.0,0
202605,产成品类库,成品库,P0R-1701-001-03,P0R右边梁,个,9.0,0.0,0.0,9.0,9.0,9.0,0
202605,产成品类库,成品库,P0R-1701-001-02,P0R左边梁,个,9.0,0.0,0.0,9.0,9.0,9.0,0
202605,产成品类库,成品库,BP80-XC-06,BP80-后横梁,个,0.0,2326.0,1343.0,983.0,983.0,983.0,0
202605,产成品类库,成品库,BP76A-XC-06,BP76A-左边梁,个,0.0,2932.0,2132.0,800.0,800.0,800.0,0
202605,产成品类库,成品库,BP76A-XC-02,BP76A-后边梁,个,0.0,3389.0,2399.0,990.0,990.0,990.0,0
202605,产成品类库,成品库,BP76A-XC-01,BP76A-前边梁,个,0.0,2985.0,2805.0,180.0,180.0,180.0,0
202605,产成品类库,成品库,BP62-XC-09,BP62前梁,个,0.0,1920.0,1600.0,320.0,320.0,320.0,0
202605,产成品类库,成品库,BP45B-XC-01,BP45B前边梁,个,0.0,2319.0,1999.0,320.0,320.0,320.0,0
202605,产成品类库,成品库,6608267565,亮达-极氪左下门槛,个,275.0,0.0,0.0,275.0,275.0,275.0,0
202605,产成品类库,成品库,6608267564,亮达-极氪右下门槛,个,150.0,0.0,0.0,150.0,150.0,150.0,0
202605,产成品类库,成品库,500110-00799-01-03,AWT87.3-横梁02,个,0.0,4938.0,4038.0,900.0,900.0,900.0,0
202605,产成品类库,成品库,500110-00799-01-02,AWT87.3-横梁01,个,0.0,4600.0,4400.0,200.0,200.0,200.0,0
202605,产成品类库,成品库,500109-00677-01-10,F3-56-膨胀梁01,个,0.0,570.0,565.0,5.0,5.0,5.0,0
202605,产成品类库,成品库,500109-00677-01-09,F3-56-中部横梁,个,0.0,901.0,757.0,144.0,144.0,144.0,0
202605,产成品类库,成品库,500109-00677-01-04,F3-56-左右边梁02,个,0.0,489.0,484.0,5.0,5.0,5.0,0
202605,产成品类库,成品库,500109-00677-01-03-A,F3-56-左右边梁01,个,0.0,79.0,74.0,5.0,5.0,5.0,0
202605,产成品类库,成品库,500109-00677-01-02,F3-56-后梁01,个,0.0,376.0,371.0,5.0,5.0,5.0,0
202605,产成品类库,成品库,500109-00677-01-01,F3-56-前梁01,个,0.0,381.0,376.0,5.0,5.0,5.0,0
202605,产成品类库,成品库,500109-00562-10-01-11-02,PMA1两侧梁-右（国际）,个,0.0,391.0,320.0,71.0,71.0,71.0,0
202605,产成品类库,成品库,500109-00515（552）-01-07,37/53KWH膨胀梁,个,0.0,2442.0,1782.0,660.0,660.0,660.0,0
202605,产成品类库,成品库,500109-00396-01-08,MS11-5加强块02,个,78.0,0.0,0.0,78.0,78.0,78.0,0
202605,产成品类库,成品库,500109-00312-01-19,E35纵梁,个,0.0,1672.0,1352.0,320.0,320.0,320.0,0
202605,产成品类库,成品库,500109-00312-01-03,E35前梁01,个,0.0,2196.0,1906.0,290.0,290.0,290.0,0
202605,产成品类库,成品库,500104-00518-01-04-A,小卡三代-前膨胀梁,个,0.0,2455.0,2203.0,252.0,252.0,252.0,0
202605,产成品类库,成品库,500104-00518-01-03-C,小卡三代-前边框梁,个,0.0,2280.0,2040.0,240.0,240.0,240.0,0
202605,产成品类库,成品库,500104-00518-01-010-02-C,小卡三代-右边框,个,0.0,2332.0,2152.0,180.0,180.0,180.0,0
202605,产成品类库,成品库,500104-00518-01-010-01-C,小卡三代-左边框,个,0.0,2392.0,2152.0,240.0,240.0,240.0,0
202605,产成品类库,成品库,10062035-0-07,025AC纵梁,个,0.0,5392.0,4593.0,799.0,799.0,799.0,0
202605,产成品类库,成品库,10062035-0-06,025AC中横梁,个,0.0,4120.0,3900.0,220.0,220.0,220.0,0
202605,产成品类库,成品库,10062035-0-05,025AC前横梁,个,272.0,4161.0,4161.0,272.0,272.0,272.0,0
202605,产成品类库,成品库,10062035-0-04-A,025AC后边梁,个,0.0,3887.0,3731.0,156.0,156.0,156.0,0
202605,外购件类库,二次机加库,XBFXJ-YL,鑫铂返修件,个,0.0,500.0,0.0,500.0,500.0,500.0,0
202605,外购件类库,二次机加库,BP76B-XC-06-YL,BP76B-中纵梁,个,488.0,0.0,0.0,488.0,488.0,488.0,0
202605,外购件类库,二次机加库,BP62-XC-05-A-YL,BP62横梁-A,个,242.0,0.0,0.0,242.0,242.0,242.0,0
202605,外购件类库,二次机加库,BP45B-XC-05-YL,BP45（76）B前横梁,个,383.0,0.0,0.0,383.0,383.0,383.0,0
202605,外购件类库,二次机加库,5040076374-XC-14-YL,DJ2436中部横梁,个,125.0,0.0,0.0,125.0,125.0,125.0,0
202605,外购件类库,二次机加库,500110-00848-01-07-YL,F618-膨胀横梁2,个,101.0,0.0,0.0,101.0,101.0,101.0,0
202605,外购件类库,二次机加库,500110-00799-01-02/03-YL-GY,AWT87.3-横梁01/02,个,5213.0,1301.0,0.0,6514.0,6514.0,6514.0,0
202605,外购件类库,二次机加库,500109-00698-01-04-YL,EHU-56左右边梁02,个,70.0,0.0,0.0,70.0,70.0,70.0,0
202605,外购件类库,二次机加库,500109-00698-01-03-YL,EHU-56左右边梁01,个,50.0,0.0,0.0,50.0,50.0,50.0,0
202605,外购件类库,二次机加库,500109-00677-01-09-YL,F3-56-中部横梁,个,31.0,0.0,0.0,31.0,31.0,31.0,0
202605,外购件类库,二次机加库,500109-00634-01-01-01/02-YL-GY,F1L-两侧梁,个,47.0,0.0,0.0,47.0,47.0,47.0,0
202605,外购件类库,二次机加库,500109-00515-01-07-YL,37KWH膨胀梁,个,5201.0,940.0,0.0,6141.0,6141.0,6141.0,0
202605,外购件类库,二次机加库,500109-00515-01-06-YL,37KWH前梁,个,6827.0,733.0,0.0,7560.0,7560.0,7560.0,0
202605,外购件类库,二次机加库,500109-00312-01-15-YL-GY,E35横梁02/03,个,0.0,48.0,0.0,48.0,48.0,48.0,0
202605,外购件类库,二次机加库,500109-00276-10-01-11-L-YL-GY,SEA1两侧梁,个,65.0,0.0,0.0,65.0,65.0,65.0,0
202605,外购件类库,二次机加库,500104-00518-01-05-B-YL,小卡三代-后膨胀梁,个,98.0,0.0,0.0,98.0,98.0,98.0,0
202605,外购件类库,二次机加库,500104-00518-01-010-01/02-C-YL,小卡三代-左右边框,个,115.0,0.0,0.0,115.0,115.0,115.0,0
202605,外购件类库,二次机加库,10062035-0-07-YL,025AC纵梁,个,25.0,0.0,0.0,25.0,25.0,25.0,0
202605,外购件类库,二次机加库,10062035-0-06-YL,025AC中横梁,个,61.0,0.0,0.0,61.0,61.0,61.0,0
202605,外购件类库,二次机加库,10062035-0-03/11-YL-GY,025AC左右边梁,个,211.0,0.0,0.0,211.0,211.0,211.0,0
202605,外购件类库,原材料库,SD01-XC-027/28-YL-GY,SD01-69左安装梁1,个,22.0,0.0,0.0,22.0,22.0,22.0,0
202605,外购件类库,原材料库,SD01-XC-020-YL,SD01-69中横梁,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202605,外购件类库,原材料库,SD01-XC-019-YL,SD01-69前横梁,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202605,外购件类库,原材料库,SD01-XC-012-YL,SD01-69纵梁,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202605,外购件类库,原材料库,SD01-XC-009-YL,SD01-69前框梁,个,11.0,0.0,0.0,11.0,11.0,11.0,0
202605,外购件类库,原材料库,SD01-XC-004-YL,SD01-69后横梁1,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202605,外购件类库,原材料库,SD01-XC-001-YL,SD01-69后面板,个,10.0,0.0,0.0,10.0,10.0,10.0,0
202605,外购件类库,原材料库,SD01-61KWH-B-XC-009-YL,SD01中横梁,个,18.0,306.0,315.0,9.0,9.0,9.0,0
202605,外购件类库,原材料库,BP62-XC-06-A-YL,BP62中梁-A,个,3.0,0.0,0.0,3.0,3.0,3.0,0
202605,外购件类库,原材料库,6608267564/565-YL-GY,亮达-极氪左右门槛,个,205.0,25.0,0.0,230.0,230.0,230.0,0
202605,外购件类库,原材料库,500604-00169-007-YL,SEA1底护板-06（窄）,个,0.0,46.0,0.0,46.0,46.0,46.0,0
202605,外购件类库,原材料库,500604-00169-002-YL,SEA1底护板-01(宽）,个,0.0,323.0,0.0,323.0,323.0,323.0,0
202605,外购件类库,原材料库,500111-00080-02-02-YL-GY,ENERS模组后梁,把,1.0,0.0,0.0,1.0,1.0,1.0,0
202605,外购件类库,原材料库,500111-00080-02-01-YL-GY,ENERS模组前梁,个,45.0,0.0,0.0,45.0,45.0,45.0,0
202605,外购件类库,原材料库,500110-00848-01-07-YL,F618-膨胀横梁2,个,92.0,121.0,158.0,55.0,55.0,55.0,0
202605,外购件类库,原材料库,500110-00848-01-05-YL,F618-中部横梁,个,46.0,143.0,129.0,60.0,60.0,60.0,0
202605,外购件类库,原材料库,500110-00848-01-04-YL,F618-两侧梁02,个,24.0,160.0,131.0,53.0,53.0,53.0,0
202605,外购件类库,原材料库,500110-00848-01-03-YL,F618-两侧梁01,个,178.0,3.0,129.0,52.0,52.0,52.0,0
202605,外购件类库,原材料库,500110-00848-01-02-YL,F618-后梁01,个,188.0,13.0,140.0,61.0,61.0,61.0,0
202605,外购件类库,原材料库,500110-00848-01-01-YL,F618-前梁01,个,4.0,137.0,137.0,4.0,4.0,4.0,0
202605,外购件类库,原材料库,500110-00800/00825-01-07-YL-GY,问界-81-支撑支架01,个,0.0,167.0,0.0,167.0,167.0,167.0,0
202605,外购件类库,原材料库,500110-00799-04-10-01-YL,AWT87.3-外部支架07,个,0.0,35.0,0.0,35.0,35.0,35.0,0
202605,外购件类库,原材料库,500110-00799-04-02-01-YL,AWT87.3-外部支架02,个,0.0,937.0,880.0,57.0,57.0,57.0,0
202605,外购件类库,原材料库,500110-00799-01-02/03-YL-GY,AWT87.3-横梁01/02,个,787.0,8952.0,8710.0,1029.0,1029.0,1029.0,0
202605,外购件类库,原材料库,500109-00677-01-01-YL,F3-56-前梁01,个,517.0,336.0,852.0,1.0,1.0,1.0,0
202605,外购件类库,原材料库,500109-00562-10-01-11-01-YL-GY,PMA1两侧梁左右（国际）,个,26.0,36.0,58.0,4.0,4.0,4.0,0
202605,外购件类库,原材料库,500109-00515-01-07-YL,37KWH膨胀梁,个,3616.0,70.0,2694.0,992.0,992.0,992.0,0
202605,外购件类库,原材料库,500109-00515-01-06-YL,37KWH前梁,个,2995.0,49.0,2427.0,617.0,617.0,617.0,0
202605,外购件类库,原材料库,500109-00426-80-YL,C385下箱体纵梁,个,21.0,0.0,0.0,21.0,21.0,21.0,0
202605,外购件类库,原材料库,500109-00381-01-06-YL-GY,E12膨胀梁,个,1374.0,106.0,773.0,707.0,707.0,707.0,0
202605,外购件类库,原材料库,500109-00381-01-05-YL-GY,E12横梁02/03,个,1504.0,57.0,1371.0,190.0,190.0,190.0,0
202605,外购件类库,原材料库,500109-00314-03-YL,EPA1-59后边梁,个,24.0,0.0,0.0,24.0,24.0,24.0,0
202605,外购件类库,原材料库,500109-00314-01-YL-GY,EPA1-59左右梁,个,6.0,0.0,0.0,6.0,6.0,6.0,0
202605,外购件类库,原材料库,500109-00312-01-19-YL,E35纵梁,个,177.0,1013.0,1188.0,2.0,2.0,2.0,0
202605,外购件类库,原材料库,500109-00276-10-07-YL-GY,PMA1后补/SEA1前补强梁,个,1179.0,38.0,207.0,1010.0,1010.0,1010.0,0
202605,外购件类库,原材料库,500109-00276-10-03-YL-GY,SEA1前梁,把,137.0,275.0,210.0,202.0,202.0,202.0,0
202605,外购件类库,原材料库,500109-00276-10-01-11-L-YL-GY,SEA1两侧梁,个,2575.0,164.0,0.0,2739.0,2739.0,2739.0,0
202605,外购件类库,原材料库,500109-00276/293-10-05-YL,SEA1横梁(公用),个,39.0,57.0,0.0,96.0,96.0,96.0,0
202605,外购件类库,原材料库,500109-00249-01-01-YL-GY,C01左右边框,个,2560.0,37.0,547.0,2050.0,2050.0,2050.0,0
202605,外购件类库,原材料库,500104-00747-01-01-C/007-C-YL,AB01-747-下箱体集成水冷板左/右,个,0.0,60.0,0.0,60.0,60.0,60.0,0
202605,外购件类库,原材料库,500104-00747-01-004-B-YL,AB01-747-后膨胀梁,个,0.0,20.0,0.0,20.0,20.0,20.0,0
202605,外购件类库,原材料库,500104-00746-01-7-C/01-C-YL,AB01-746-下箱体集成水冷板左/右,个,0.0,60.0,0.0,60.0,60.0,60.0,0
202605,外购件类库,原材料库,500104-00746-01-04-B-YL,AB01-746-后膨胀梁,个,0.0,20.0,0.0,20.0,20.0,20.0,0
202605,外购件类库,原材料库,500104-00746/747-02-01-YL-GY,AB01-747/746-塞块01,个,0.0,6.0,0.0,6.0,6.0,6.0,0
202605,外购件类库,原材料库,500104-00518-01-05-B-YL,小卡三代-后膨胀梁,个,1208.0,2067.0,3049.0,226.0,226.0,226.0,0
202605,外购件类库,原材料库,500104-00518-01-010-01/02-C-YL,小卡三代-左右边框,个,2147.0,3033.0,4313.0,867.0,867.0,867.0,0
202605,外购件类库,原材料库,500104-00369-01-05-YL,CM2E横梁02,个,203.0,0.0,0.0,203.0,203.0,203.0,0
202605,外购件类库,原材料库,400-YL-GY,面板421-YL,个,95.0,0.0,50.0,45.0,45.0,45.0,0
202605,外购件类库,原材料库,10062035-0-07-YL,025AC纵梁,个,3324.0,3277.0,4961.0,1640.0,1640.0,1640.0,0
202605,外购件类库,原材料库,10062035-0-06-YL,025AC中横梁,个,3324.0,3196.0,6191.0,329.0,329.0,329.0,0
202605,外购件类库,原材料库,10062035-0-05-YL,025AC前横梁,个,3044.0,3994.0,6710.0,328.0,328.0,328.0,0
202605,外购件类库,原材料库,10062035-0-04-YL,025AC后边梁,个,1276.0,4512.0,5678.0,110.0,110.0,110.0,0
202605,外购件类库,原材料库,10062035-0-03/11-YL-GY,025AC左右边梁,个,3501.0,7099.0,8355.0,2245.0,2245.0,2245.0,0
202605,产成品类库,在制成品库,VL1-18165066-0056,VL1底部加强梁2,件,800.0,0.0,0.0,800.0,800.0,800.0,0
202605,产成品类库,在制成品库,VL1-1703A4-001-06-B,VL1左边梁,个,623.0,0.0,0.0,623.0,623.0,623.0,0
202605,产成品类库,在制成品库,VL1-1703A4-001-04-B,VL1右边梁,件,634.0,0.0,0.0,634.0,634.0,634.0,0
202605,产成品类库,在制成品库,VL1-1703A4-001-03-B,VL1后横梁,个,571.0,0.0,0.0,571.0,571.0,571.0,0
202605,产成品类库,在制成品库,VL1-1703A4-001-01-C,VL1前横梁,个,714.0,0.0,0.0,714.0,714.0,714.0,0
202605,产成品类库,在制成品库,SD01-61KWH-B-XC-010,SD01后横梁,件,200.0,0.0,0.0,200.0,200.0,200.0,0
202605,产成品类库,在制成品库,SD01-61KWH-B-XC-009,SD01中横梁,件,122.0,314.0,314.0,122.0,122.0,122.0,0
202605,产成品类库,在制成品库,SD01-61KWH-B-XC-007,SD01纵横梁,件,600.0,0.0,0.0,600.0,600.0,600.0,0
202605,产成品类库,在制成品库,SD01-61KWH-B-XC-004,SD01后边框,件,936.0,0.0,0.0,936.0,936.0,936.0,0
202605,产成品类库,在制成品库,SD01-61KWH-B-XC-003,SD01右边框,件,266.0,0.0,0.0,266.0,266.0,266.0,0
202605,产成品类库,在制成品库,SD01-61KWH-B-XC-002,SD01左边框,件,97.0,0.0,0.0,97.0,97.0,97.0,0
202605,产成品类库,在制成品库,SD01-61KWH-B-XC-001,SD01前边框,件,487.0,0.0,0.0,487.0,487.0,487.0,0
202605,产成品类库,在制成品库,C33-006,面板C33-006,件,34.0,0.0,0.0,34.0,34.0,34.0,0
202605,产成品类库,在制成品库,BV85-B-XC-018,BV85冷板加强板03,件,239.0,309.0,300.0,248.0,248.0,248.0,0
202605,产成品类库,在制成品库,BV85-B-XC-017,BV85冷板加强板02,件,16.0,143.0,143.0,16.0,16.0,16.0,0
202605,产成品类库,在制成品库,BV85-B-XC-009,BV85后横梁,件,118.0,150.0,150.0,118.0,118.0,118.0,0
202605,产成品类库,在制成品库,BV85-B-XC-008,BV85中横梁,件,19.0,420.0,438.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,BV85-B-XC-007,BV85前横梁,件,100.0,727.0,726.0,101.0,101.0,101.0,0
202605,产成品类库,在制成品库,BV85-B-XC-006,BV85后边梁,件,1.0,230.0,230.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,BV85-B-XC-005,BV85右边梁,件,50.0,399.0,412.0,37.0,37.0,37.0,0
202605,产成品类库,在制成品库,BV85-B-XC-004,BV85左边梁,件,121.0,400.0,426.0,95.0,95.0,95.0,0
202605,产成品类库,在制成品库,BV85-B-XC-001,BV85前边梁,件,152.0,0.0,0.0,152.0,152.0,152.0,0
202605,产成品类库,在制成品库,BP80-XC-15,BP80-前梁,件,0.0,1672.0,1600.0,72.0,72.0,72.0,0
202605,产成品类库,在制成品库,BP80-XC-06,BP80-后横梁,件,5.0,2326.0,2326.0,5.0,5.0,5.0,0
202605,产成品类库,在制成品库,BP80-XC-04,BP80-右边框,件,10.0,0.0,0.0,10.0,10.0,10.0,0
202605,产成品类库,在制成品库,BP80-XC-03,BP80-左边框,件,24.0,0.0,0.0,24.0,24.0,24.0,0
202605,产成品类库,在制成品库,BP80-XC-02,BP80-后边框,件,60.0,0.0,0.0,60.0,60.0,60.0,0
202605,产成品类库,在制成品库,BP80-XC-01,BP80-前边框,件,10.0,0.0,0.0,10.0,10.0,10.0,0
202605,产成品类库,在制成品库,BP76B-XC-06,BP76B-中纵梁,件,5.0,0.0,0.0,5.0,5.0,5.0,0
202605,产成品类库,在制成品库,BP76A-XC-07,BP76A-右边梁,件,36.0,3894.0,3841.0,89.0,89.0,89.0,0
202605,产成品类库,在制成品库,BP76A-XC-06,BP76A-左边梁,件,267.0,2771.0,2932.0,106.0,106.0,106.0,0
202605,产成品类库,在制成品库,BP76A-XC-02,BP76A-后边梁,件,500.0,2939.0,3389.0,50.0,50.0,50.0,0
202605,产成品类库,在制成品库,BP76A-XC-01,BP76A-前边梁,件,6.0,2985.0,2985.0,6.0,6.0,6.0,0
202605,产成品类库,在制成品库,BP62-XC-09,BP62前梁,件,4.0,2042.0,1920.0,126.0,126.0,126.0,0
202605,产成品类库,在制成品库,BP62-XC-03,BP62前横梁,件,0.0,2892.0,2326.0,566.0,566.0,566.0,0
202605,产成品类库,在制成品库,BP45B-XC-05,BP45（76）B前横梁,件,643.0,0.0,0.0,643.0,643.0,643.0,0
202605,产成品类库,在制成品库,BP45B-XC-02,BP45B后边梁,件,294.0,0.0,0.0,294.0,294.0,294.0,0
202605,产成品类库,在制成品库,BP45B-XC-01,BP45B前边梁,件,25.0,2444.0,2319.0,150.0,150.0,150.0,0
202605,产成品类库,在制成品库,BP45A-XC-13,BP45（76）A吊耳02,件,9.0,6406.0,6406.0,9.0,9.0,9.0,0
202605,产成品类库,在制成品库,BP45A-XC-02,BP45A后边梁,件,271.0,2115.0,2295.0,91.0,91.0,91.0,0
202605,产成品类库,在制成品库,BP45A-XC-01,BP45A前边梁,件,185.0,1836.0,2016.0,5.0,5.0,5.0,0
202605,产成品类库,在制成品库,6608267564,亮达-极氪右下门槛,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,5040076374-XC-14,DJ2436中部横梁,件,155.0,496.0,473.0,178.0,178.0,178.0,0
202605,产成品类库,在制成品库,5040076374-XC-06,DJ2436前框梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,5040076374-XC-05,DJ2436左边框05,件,696.0,0.0,0.0,696.0,696.0,696.0,0
202605,产成品类库,在制成品库,500110-00848-01-07,F618-膨胀横梁2,件,6.0,131.0,125.0,12.0,12.0,12.0,0
202605,产成品类库,在制成品库,500110-00848-01-05,F618-中部横梁,件,0.0,128.0,125.0,3.0,3.0,3.0,0
202605,产成品类库,在制成品库,500110-00848-01-04,F618-两侧梁02,件,2.0,128.0,125.0,5.0,5.0,5.0,0
202605,产成品类库,在制成品库,500110-00848-01-03,F618-两侧梁01,件,1.0,128.0,125.0,4.0,4.0,4.0,0
202605,产成品类库,在制成品库,500110-00848-01-02,F618-后梁01,件,0.0,131.0,125.0,6.0,6.0,6.0,0
202605,产成品类库,在制成品库,500110-00848-01-01,F618-前梁01,件,1.0,117.0,117.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,500110-00799-01-07,AWT87.3-两侧梁02(四驱),件,1.0,0.0,0.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,500110-00799-01-06,AWT87.3-后梁01（四驱）,件,3.0,0.0,0.0,3.0,3.0,3.0,0
202605,产成品类库,在制成品库,500110-00799-01-04,AWT87.3-前梁01(四驱),件,24.0,0.0,0.0,24.0,24.0,24.0,0
202605,产成品类库,在制成品库,500110-00799-01-03,AWT87.3-横梁02,件,74.0,5068.0,4938.0,204.0,204.0,204.0,0
202605,产成品类库,在制成品库,500110-00799-01-02,AWT87.3-横梁01,件,166.0,4605.0,4600.0,171.0,171.0,171.0,0
202605,产成品类库,在制成品库,500110-00799-01-01,AWT87.3-前膨胀梁,件,2.0,0.0,0.0,2.0,2.0,2.0,0
202605,产成品类库,在制成品库,500110-00794-01-06,AWT50.9-后膨胀梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,500110-00794-01-05,AWT50.9-前膨胀梁,件,5.0,0.0,0.0,5.0,5.0,5.0,0
202605,产成品类库,在制成品库,500110-00794-01-04,AWT50.9-右边梁,件,3.0,0.0,0.0,3.0,3.0,3.0,0
202605,产成品类库,在制成品库,500110-00794-01-03,AWT50.9-左边梁,件,1.0,0.0,0.0,1.0,1.0,1.0,0
202605,产成品类库,在制成品库,500110-00794-01-02,AWT50.9-后梁,件,3.0,0.0,0.0,3.0,3.0,3.0,0
202605,产成品类库,在制成品库,500110-00794-01-01,AWT50.9-前梁,件,4.0,0.0,0.0,4.0,4.0,4.0,0
202605,产成品类库,在制成品库,500109-00999-01-02,F3-56-(RD版)-后梁01,件,2.0,0.0,0.0,2.0,2.0,2.0,0
202605,产成品类库,在制成品库,500109-00698-01-04,EHU-56左右边梁02,件,55.0,101.0,124.0,32.0,32.0,32.0,0
202605,产成品类库,在制成品库,500109-00698-01-03,EHU-56左右边梁01,件,69.0,94.0,144.0,19.0,19.0,19.0,0
202605,产成品类库,在制成品库,500109-00677-01-10,F3-56-膨胀梁01,件,1.0,792.0,570.0,223.0,223.0,223.0,0
202605,产成品类库,在制成品库,500109-00677-01-09-A,F3-56-中部横梁A,件,0.0,114.0,0.0,114.0,114.0,114.0,0
202605,产成品类库,在制成品库,500109-00677-01-09,F3-56-中部横梁,件,142.0,792.0,901.0,33.0,33.0,33.0,0
202605,产成品类库,在制成品库,500109-00677-01-04,F3-56-左右边梁02,件,6.0,528.0,489.0,45.0,45.0,45.0,0
202605,产成品类库,在制成品库,500109-00677-01-03-A,F3-56-左右边梁01,件,0.0,114.0,79.0,35.0,35.0,35.0,0
202605,产成品类库,在制成品库,500109-00677-01-02-A,F3-56-后梁01,件,0.0,90.0,0.0,90.0,90.0,90.0,0
202605,产成品类库,在制成品库,500109-00677-01-02,F3-56-后梁01,件,0.0,436.0,376.0,60.0,60.0,60.0,0
202605,产成品类库,在制成品库,500109-00677-01-01-A,F3-56-前梁01,件,0.0,131.0,104.0,27.0,27.0,27.0,0
202605,产成品类库,在制成品库,500109-00677-01-01,F3-56-前梁01,件,9.0,409.0,381.0,37.0,37.0,37.0,0
202605,产成品类库,在制成品库,500109-00634-01-13-02,BX4四驱（F1L）纵梁右,件,175.0,306.0,306.0,175.0,175.0,175.0,0
202605,产成品类库,在制成品库,500109-00634-01-13-01,BX4四驱（F1L）纵梁左,件,445.0,425.0,425.0,445.0,445.0,445.0,0
202605,产成品类库,在制成品库,500109-00584-10-01-11-02,SEA1两侧梁-右(584),件,655.0,0.0,0.0,655.0,655.0,655.0,0
202605,产成品类库,在制成品库,500109-00584-10-01-11-01,SEA1两侧梁-左(584),件,1011.0,0.0,0.0,1011.0,1011.0,1011.0,0
202605,产成品类库,在制成品库,500109-00562-10-03,PMA1前梁（国际）,个,294.0,276.0,488.0,82.0,82.0,82.0,0
202605,产成品类库,在制成品库,500109-00562-10-01-11-02,PMA1两侧梁-右（国际）,件,285.0,147.0,391.0,41.0,41.0,41.0,0
202605,产成品类库,在制成品库,500109-00552-01-06,53KWH前梁（552）,件,112.0,2259.0,2246.0,125.0,125.0,125.0,0
202605,产成品类库,在制成品库,500109-00521-01-09-B,E15左斜后梁,件,1181.0,0.0,0.0,1181.0,1181.0,1181.0,0
202605,产成品类库,在制成品库,500109-00521-01-04,E15后梁,件,200.0,0.0,0.0,200.0,200.0,200.0,0
202605,产成品类库,在制成品库,500109-00515-01-10,37KWH中间纵梁,件,79.0,773.0,715.0,137.0,137.0,137.0,0
202605,产成品类库,在制成品库,500109-00515-01--07,53KWH膨胀梁,件,199.0,0.0,0.0,199.0,199.0,199.0,0
202605,产成品类库,在制成品库,500109-00515-01-06,37KWH前梁,件,30.0,552.0,512.0,70.0,70.0,70.0,0
202605,产成品类库,在制成品库,500109-00515-01-01-01,37KWH后梁-01,件,266.0,2998.0,3080.0,184.0,184.0,184.0,0
202605,产成品类库,在制成品库,500109-00515（552）-01-07,37/53KWH膨胀梁,件,151.0,2698.0,2442.0,407.0,407.0,407.0,0
202605,产成品类库,在制成品库,500109-00428-01-13-02-C,BX4纵梁右(两驱),个,199.0,0.0,0.0,199.0,199.0,199.0,0
202605,产成品类库,在制成品库,500109-00428-01-13-02-A,BX4纵梁右(两驱),件,267.0,0.0,0.0,267.0,267.0,267.0,0
202605,产成品类库,在制成品库,500109-00428-01-01-02,BX4右侧梁(两驱),件,56.0,0.0,0.0,56.0,56.0,56.0,0
202605,产成品类库,在制成品库,500109-00427-01-01-02-D,BX4四驱（F1L）右侧梁,件,380.0,0.0,0.0,380.0,380.0,380.0,0
202605,产成品类库,在制成品库,500109-00427-01-01-01,BX4（F1L）左侧梁(通用）,件,214.0,0.0,0.0,214.0,214.0,214.0,0
202605,产成品类库,在制成品库,500109-00426-28,C385横梁2,件,11.0,0.0,0.0,11.0,11.0,11.0,0
202605,产成品类库,在制成品库,500109-00412/583-01-06,E12膨胀梁(两驱）,件,6.0,0.0,0.0,6.0,6.0,6.0,0
202605,产成品类库,在制成品库,500109-00412/583-01-05,E12横梁02(两驱）,件,364.0,0.0,0.0,364.0,364.0,364.0,0
202605,产成品类库,在制成品库,500109-00406-10-07,SEA1前补强梁,件,1188.0,0.0,0.0,1188.0,1188.0,1188.0,0
202605,产成品类库,在制成品库,500109-00406-10-03,SEA1前梁,件,170.0,418.0,0.0,588.0,588.0,588.0,0
202605,产成品类库,在制成品库,500109-00381-01-08,E12横梁03,个,100.0,650.0,650.0,100.0,100.0,100.0,0
202605,产成品类库,在制成品库,500109-00364-10-02,SEA1后梁01,个,506.0,77.0,0.0,583.0,583.0,583.0,0
202605,产成品类库,在制成品库,500109-00326-28,EPA1-28横梁2,件,4.0,0.0,0.0,4.0,4.0,4.0,0
202605,产成品类库,在制成品库,500109-00312-01-19,E35纵梁,件,1415.0,1339.0,1672.0,1082.0,1082.0,1082.0,0
202605,产成品类库,在制成品库,500109-00312-01-17,E35横梁04,个,544.0,1940.0,1825.0,659.0,659.0,659.0,0
202605,产成品类库,在制成品库,500109-00312-01-16,E35横梁03,件,975.0,1898.0,2198.0,675.0,675.0,675.0,0
202605,产成品类库,在制成品库,500109-00312-01-15,E35横梁02,件,707.0,1546.0,1826.0,427.0,427.0,427.0,0
